Unnamed: 0,match_id,player,batting_team,runs,balls_faced,fours,sixes,is_dismissed,dismissal_kind,inning,strike_rate,balls_bowled,runs_conceded,dot_balls,wickets,overs,economy,maidens,catches,run_outs,direct_run_out,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,fantasy_points,matchYear,matchMonth,matchDay,matchDayOfWeek,matchDayOfYear
3422,1304083,SA Yadav,Mumbai Indians,7.0,7.0,1.0,0.0,1.0,caught,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,11.0,2022,4,24,6,114
3414,1304083,MK Pandey,Lucknow Super Giants,22.0,22.0,0.0,1.0,1.0,caught,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,28.0,2022,4,24,6,114
3420,1304083,RP Meredith,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,39.0,11.0,2.0,4.0,9.75,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,79.0,2022,4,24,6,114
3421,1304083,Ravi Bishnoi,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,27.0,8.0,1.0,3.0,9.0,0.0,2.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,54.0,2022,4,24,6,114
3413,1304083,KL Rahul,Lucknow Super Giants,103.0,67.0,12.0,4.0,0.0,0,1.0,153.73134328358208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,223.0,2022,4,24,6,114
3418,1304083,Q de Kock,Lucknow Super Giants,10.0,9.0,0.0,1.0,1.0,caught,1.0,111.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,16.0,2022,4,24,6,114
3419,1304083,RG Sharma,Mumbai Indians,39.0,32.0,5.0,1.0,1.0,caught,2.0,121.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,73.0,2022,4,24,6,114
3432,1304084,MA Agarwal,Punjab Kings,18.0,23.0,2.0,0.0,1.0,caught,1.0,78.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,34.0,2022,4,25,0,115
3434,1304084,MS Dhoni,Chennai Super Kings,12.0,9.0,1.0,1.0,1.0,caught,2.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,28.0,2022,4,25,0,115
3425,1304084,Arshdeep Singh,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,22.0,10.0,1.0,4.0,5.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,44.0,2022,4,25,0,115
3426,1304084,D Pretorius,Chennai Super Kings,1.0,1.0,0.0,0.0,0.0,0,2.0,100.0,26.0,48.0,6.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,1.0,2022,4,25,0,115
3427,1304084,DJ Bravo,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,38.0,9.0,3.0,4.0,9.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,103.0,2022,4,25,0,115
3428,1304084,JM Bairstow,Punjab Kings,6.0,3.0,1.0,0.0,1.0,run out,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,18.0,2022,4,25,0,115
3429,1304084,K Rabada,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,23.0,13.0,2.0,4.0,5.75,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,77.0,2022,4,25,0,115
3430,1304084,LS Livingstone,Punjab Kings,19.0,8.0,1.0,2.0,1.0,caught,1.0,237.5,6.0,12.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,37.0,2022,4,25,0,115
3431,1304084,M Theekshana,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,30.0,8.0,1.0,4.0,7.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,38.0,2022,4,25,0,115
3424,1304084,AT Rayudu,Chennai Super Kings,78.0,40.0,7.0,6.0,1.0,bowled,2.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,168.0,2022,4,25,0,115
3435,1304084,Mukesh Choudhary,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,33.0,9.0,0.0,4.0,8.25,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,17.0,2022,4,25,0,115
3436,1304084,PBB Rajapaksa,Punjab Kings,42.0,35.0,2.0,2.0,1.0,caught,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,62.0,2022,4,25,0,115
3437,1304084,R Dhawan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,37.0,12.0,2.0,4.0,9.25,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,80.0,2022,4,25,0,115
3438,1304084,RA Jadeja,Chennai Super Kings,21.0,17.0,1.0,1.0,0.0,0,2.0,123.52941176470588,14.0,16.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,34.0,2022,4,25,0,115
3439,1304084,RD Chahar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,29.0,5.0,0.0,3.0,9.666666666666666,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,5.0,2022,4,25,0,115
3440,1304084,RD Gaikwad,Chennai Super Kings,30.0,28.0,4.0,0.0,1.0,caught,2.0,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,46.0,2022,4,25,0,115
3441,1304084,RV Uthappa,Chennai Super Kings,1.0,7.0,0.0,0.0,1.0,caught,2.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,1.0,2022,4,25,0,115
3442,1304084,S Dhawan,Punjab Kings,88.0,64.0,9.0,2.0,0.0,0,1.0,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,158.0,2022,4,25,0,115
3443,1304084,S Dube,Chennai Super Kings,8.0,8.0,1.0,0.0,1.0,bowled,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,28.0,2022,4,25,0,115
3444,1304084,Sandeep Sharma,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,37.0,13.0,1.0,4.0,9.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,43.0,2022,4,25,0,115
3433,1304084,MJ Santner,Chennai Super Kings,9.0,16.0,1.0,0.0,1.0,bowled,2.0,56.25,12.0,8.0,7.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,28.0,2022,4,25,0,115
3446,1304085,DJ Mitchell,Rajasthan Royals,16.0,25.0,0.0,0.0,1.0,caught,1.0,64.0,7.0,6.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,16.0,2022,4,26,1,116
3447,1304085,F du Plessis,Royal Challengers Bangalore,23.0,21.0,3.0,1.0,1.0,caught,2.0,109.52380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,41.0,2022,4,26,1,116
3448,1304085,GJ Maxwell,Royal Challengers Bangalore,0.0,1.0,0.0,0.0,1.0,caught,2.0,0.0,6.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,8.0,2022,4,26,1,116
3455,1304085,Mohammed Siraj,Royal Challengers Bangalore,5.0,5.0,1.0,0.0,1.0,caught,2.0,100.0,24.0,30.0,12.0,2.0,4.0,7.5,0.0,1.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,89.0,2022,4,26,1,116
3445,1304085,D Padikkal,Rajasthan Royals,7.0,8.0,0.0,1.0,1.0,lbw,1.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,21.0,2022,4,26,1,116
3451,1304085,JR Hazlewood,Royal Challengers Bangalore,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0,24.0,19.0,16.0,3.0,4.0,4.75,1.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,128.0,2022,4,26,1,116
3452,1304085,KD Karthik,Royal Challengers Bangalore,6.0,4.0,1.0,0.0,0.0,0,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,10.0,2022,4,26,1,116
3453,1304085,KR Sen,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,20.0,11.0,4.0,3.0,6.666666666666667,0.0,1.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,153.0,2022,4,26,1,116
3450,1304085,JC Buttler,Rajasthan Royals,8.0,9.0,1.0,0.0,1.0,caught,1.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,20.0,2022,4,26,1,116
3454,1304085,M Prasidh Krishna,Rajasthan Royals,2.0,5.0,0.0,0.0,1.0,run out,1.0,40.0,27.0,20.0,19.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,91.0,2022,4,26,1,116
3449,1304085,HV Patel,Royal Challengers Bangalore,8.0,12.0,0.0,1.0,1.0,caught,2.0,66.66666666666666,24.0,33.0,6.0,1.0,4.0,8.25,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,48.0,2022,4,26,1,116
3456,1304085,PWH de Silva,Royal Challengers Bangalore,18.0,16.0,2.0,0.0,1.0,caught and bowled,2.0,112.5,25.0,22.0,12.0,2.0,4.0,5.5,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,102.0,2022,4,26,1,116
3458,1304085,R Parag,Rajasthan Royals,56.0,31.0,3.0,4.0,0.0,0,1.0,180.64516129032256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,141.0,2022,4,26,1,116
3459,1304085,RM Patidar,Royal Challengers Bangalore,16.0,17.0,0.0,1.0,1.0,bowled,2.0,94.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,22.0,2022,4,26,1,116
3460,1304085,SO Hetmyer,Rajasthan Royals,3.0,7.0,0.0,0.0,1.0,caught,1.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,3.0,2022,4,26,1,116
3461,1304085,SS Prabhudessai,Royal Challengers Bangalore,2.0,7.0,0.0,0.0,1.0,caught,2.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,16.0,2022,4,26,1,116
3466,1304085,YS Chahal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,22.0,16.0,1.0,4.0,5.5,0.0,0.0,1.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,56.0,2022,4,26,1,116
3463,1304085,Shahbaz Ahmed,Royal Challengers Bangalore,17.0,27.0,0.0,1.0,2.0,run outcaught,2.0,62.96296296296296,20.0,33.0,6.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,23.0,2022,4,26,1,116
3464,1304085,TA Boult,Rajasthan Royals,5.0,7.0,0.0,0.0,1.0,caught,1.0,71.42857142857143,18.0,20.0,10.0,0.0,3.0,6.666666666666667,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,17.0,2022,4,26,1,116
3465,1304085,V Kohli,Royal Challengers Bangalore,9.0,11.0,2.0,0.0,1.0,caught,2.0,81.81818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,25.0,2022,4,26,1,116
3462,1304085,SV Samson,Rajasthan Royals,27.0,22.0,1.0,3.0,1.0,bowled,1.0,122.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,49.0,2022,4,26,1,116
3457,1304085,R Ashwin,Rajasthan Royals,17.0,9.0,4.0,0.0,1.0,caught and bowled,1.0,188.88888888888889,25.0,16.0,15.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,148.0,2022,4,26,1,116
3467,1304086,A Manohar,Gujarat Titans,0.0,2.0,0.0,0.0,1.0,bowled,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,-2.0,2022,4,27,2,117
3475,1304086,LH Ferguson,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,50.0,8.0,0.0,4.0,12.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,2.0,2022,4,27,2,117
3474,1304086,KS Williamson,Sunrisers Hyderabad,5.0,8.0,1.0,0.0,1.0,bowled,1.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,9.0,2022,4,27,2,117
3473,1304086,HH Pandya,Gujarat Titans,10.0,6.0,2.0,0.0,1.0,caught,2.0,166.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,18.0,2022,4,27,2,117
3472,1304086,DA Miller,Gujarat Titans,17.0,20.0,1.0,0.0,1.0,bowled,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,29.0,2022,4,27,2,117
3477,1304086,Mohammed Shami,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,29.0,16.0,3.0,4.0,7.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,110.0,2022,4,27,2,117
3470,1304086,Abhishek Sharma,Sunrisers Hyderabad,65.0,46.0,6.0,3.0,1.0,bowled,1.0,141.30434782608697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,117.0,2022,4,27,2,117
3469,1304086,AS Joseph,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,34.0,9.0,2.0,4.0,8.5,0.0,0.0,1.0,1.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,75.0,2022,4,27,2,117
3468,1304086,AK Markram,Sunrisers Hyderabad,56.0,41.0,2.0,3.0,1.0,caught,1.0,136.58536585365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,92.0,2022,4,27,2,117
3476,1304086,M Jansen,Sunrisers Hyderabad,8.0,5.0,0.0,1.0,0.0,0,1.0,160.0,26.0,57.0,6.0,0.0,4.0,14.25,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,22.0,2022,4,27,2,117
3471,1304086,B Kumar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,33.0,7.0,0.0,4.0,8.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,7.0,2022,4,27,2,117
3478,1304086,N Pooran,Sunrisers Hyderabad,3.0,5.0,0.0,0.0,1.0,caught,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,3.0,2022,4,27,2,117
3479,1304086,R Tewatia,Gujarat Titans,40.0,22.0,4.0,2.0,0.0,0,2.0,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,74.0,2022,4,27,2,117
3487,1304086,Washington Sundar,Sunrisers Hyderabad,3.0,5.0,0.0,0.0,1.0,run out,1.0,60.0,25.0,32.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,8.0,2022,4,27,2,117
3486,1304086,WP Saha,Gujarat Titans,68.0,39.0,11.0,1.0,1.0,bowled,2.0,174.35897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,132.0,2022,4,27,2,117
3485,1304086,Umran Malik,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,24.0,13.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,189.0,2022,4,27,2,117
3488,1304086,Yash Dayal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,23.0,9.0,1.0,4.0,5.75,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,43.0,2022,4,27,2,117
3483,1304086,Shubman Gill,Gujarat Titans,22.0,25.0,1.0,1.0,1.0,bowled,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,40.0,2022,4,27,2,117
3482,1304086,Shashank Singh,Sunrisers Hyderabad,25.0,6.0,1.0,3.0,0.0,0,1.0,416.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,47.0,2022,4,27,2,117
3481,1304086,Rashid Khan,Gujarat Titans,31.0,11.0,0.0,4.0,0.0,0,2.0,281.8181818181818,24.0,45.0,2.0,0.0,4.0,11.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,59.0,2022,4,27,2,117
3480,1304086,RA Tripathi,Sunrisers Hyderabad,16.0,10.0,2.0,1.0,1.0,lbw,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,34.0,2022,4,27,2,117
3484,1304086,T Natarajan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,42.0,8.0,0.0,4.0,10.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,6.0,2022,4,27,2,117
3499,1304087,Mustafizur Rahman,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,17.0,15.0,3.0,4.0,4.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,115.0,2022,4,28,3,118
3489,1304087,AD Russell,Kolkata Knight Riders,0.0,3.0,0.0,0.0,1.0,stumped,1.0,0.0,6.0,14.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,29.0,2022,4,28,3,118
3490,1304087,AJ Finch,Kolkata Knight Riders,3.0,8.0,0.0,0.0,1.0,bowled,1.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,3.0,2022,4,28,3,118
3491,1304087,AR Patel,Delhi Capitals,24.0,17.0,2.0,1.0,0.0,0,2.0,141.1764705882353,24.0,28.0,5.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,75.0,2022,4,28,3,118
3492,1304087,B Indrajith,Kolkata Knight Riders,6.0,8.0,0.0,0.0,1.0,caught,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,14.0,2022,4,28,3,118
3493,1304087,C Sakariya,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,17.0,8.0,1.0,3.0,5.666666666666667,0.0,2.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,58.0,2022,4,28,3,118
3494,1304087,DA Warner,Delhi Capitals,42.0,27.0,8.0,0.0,1.0,caught,2.0,155.55555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,78.0,2022,4,28,3,118
3495,1304087,Harshit Rana,Kolkata Knight Riders,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,19.0,23.0,8.0,1.0,3.0,7.666666666666667,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,38.0,2022,4,28,3,118
3496,1304087,Kuldeep Yadav,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,14.0,8.0,4.0,3.0,4.666666666666667,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,146.0,2022,4,28,3,118
3497,1304087,Lalit Yadav,Delhi Capitals,22.0,29.0,1.0,1.0,1.0,lbw,2.0,75.86206896551724,19.0,31.0,3.0,0.0,3.0,10.333333333333334,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,33.0,2022,4,28,3,118
3498,1304087,MR Marsh,Delhi Capitals,13.0,7.0,2.0,0.0,1.0,caught,2.0,185.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,21.0,2022,4,28,3,118
3510,1304087,VR Iyer,Kolkata Knight Riders,6.0,12.0,0.0,0.0,1.0,caught,1.0,50.0,6.0,14.0,0.0,0.0,1.0,14.0,0.0,1.0,1.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,16.0,2022,4,28,3,118
3502,1304087,R Powell,Delhi Capitals,33.0,17.0,1.0,3.0,1.0,run out,2.0,194.1176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,77.0,2022,4,28,3,118
3503,1304087,RK Singh,Kolkata Knight Riders,23.0,16.0,3.0,0.0,1.0,caught,1.0,143.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,37.0,2022,4,28,3,118
3504,1304087,RR Pant,Delhi Capitals,2.0,5.0,0.0,0.0,1.0,caught,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,10.0,2022,4,28,3,118
3505,1304087,SN Thakur,Delhi Capitals,8.0,14.0,0.0,0.0,0.0,0,2.0,57.14285714285714,20.0,30.0,4.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,6.0,2022,4,28,3,118
3506,1304087,SP Narine,Kolkata Knight Riders,0.0,1.0,0.0,0.0,1.0,lbw,1.0,0.0,25.0,18.0,14.0,1.0,4.0,4.5,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,56.0,2022,4,28,3,118
3507,1304087,SS Iyer,Kolkata Knight Riders,42.0,38.0,4.0,0.0,1.0,caught,1.0,110.5263157894737,6.0,7.0,4.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,68.0,2022,4,28,3,118
3508,1304087,TG Southee,Kolkata Knight Riders,0.0,1.0,0.0,0.0,1.0,bowled,1.0,0.0,25.0,30.0,7.0,0.0,4.0,7.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,5.0,2022,4,28,3,118
