match_id,date,bowler,wickets,runs_given,overs_bowled
1254095,2021-10-06,Mohammed Siraj,0,16,3
1254095,2021-10-06,Rashid Khan,2,39,4
1254095,2021-10-06,S Kaul,1,24,4
1254095,2021-10-06,Shahbaz Ahmed,0,21,4
1254095,2021-10-06,Umran Malik,1,21,4
1254095,2021-10-06,YS Chahal,1,27,4
1254096,2021-09-23,AD Russell,0,36,3
1254096,2021-09-23,AF Milne,0,28,3
1254096,2021-09-23,CV Varun,0,21,4
1254096,2021-09-23,JJ Bumrah,3,38,4
1254096,2021-09-23,KH Pandya,0,25,3
1254096,2021-09-23,LH Ferguson,3,27,4
1254096,2021-09-23,M Prasidh Krishna,2,37,4
1254096,2021-09-23,N Rana,0,5,1
1254096,2021-09-23,RD Chahar,0,34,3
1254096,2021-09-23,RG Sharma,0,4,1
1254096,2021-09-23,SP Narine,1,20,4
1254096,2021-09-23,TA Boult,0,23,2
1254097,2021-09-25,A Nortje,2,18,4
1254097,2021-09-25,AR Patel,1,26,4
1254097,2021-09-25,Avesh Khan,1,28,4
1254097,2021-09-25,C Sakariya,2,32,4
1254097,2021-09-25,K Rabada,1,24,4
1254097,2021-09-25,Kartik Tyagi,1,35,4
1254097,2021-09-25,MK Lomror,0,5,1
1254097,2021-09-25,Mustafizur Rahman,2,22,4
1254097,2021-09-25,R Ashwin,1,19,4
1254097,2021-09-25,R Tewatia,1,17,3
1254097,2021-09-25,T Shamsi,0,34,4
1254098,2021-09-26,AD Russell,1,27,3
1254098,2021-09-26,CV Varun,2,22,4
1254098,2021-09-26,DL Chahar,1,31,4
1254098,2021-09-26,JR Hazlewood,2,38,4
1254098,2021-09-26,LH Ferguson,1,31,4
1254098,2021-09-26,M Prasidh Krishna,1,41,4
1254098,2021-09-26,RA Jadeja,1,21,4
1254098,2021-09-26,SM Curran,0,53,4
1254098,2021-09-26,SN Thakur,2,20,4
1254098,2021-09-26,SP Narine,3,41,4
1254098,2021-09-26,VR Iyer,0,5,1
1254099,2021-09-28,AK Markram,0,17,3
1254099,2021-09-28,Arshdeep Singh,0,28,4
1254099,2021-09-28,Harpreet Brar,0,11,1
1254099,2021-09-28,JJ Bumrah,2,24,4
1254099,2021-09-28,KA Pollard,2,7,1
1254099,2021-09-28,KH Pandya,1,23,4
1254099,2021-09-28,Mohammed Shami,1,42,4
1254099,2021-09-28,NM Coulter-Nile,0,19,4
1254099,2021-09-28,NT Ellis,1,12,3
1254099,2021-09-28,RD Chahar,1,27,4
1254099,2021-09-28,Ravi Bishnoi,2,25,4
1254099,2021-09-28,TA Boult,0,29,3
1254100,2021-09-27,Abhishek Sharma,0,8,1
1254100,2021-09-27,B Kumar,1,27,4
1254100,2021-09-27,C Sakariya,1,27,4
1254100,2021-09-27,CH Morris,0,27,3
1254100,2021-09-27,JD Unadkat,0,19,2
1254100,2021-09-27,JO Holder,0,26,4
1254100,2021-09-27,MK Lomror,1,22,3
1254100,2021-09-27,Mustafizur Rahman,1,25,4
1254100,2021-09-27,R Tewatia,0,30,3
1254100,2021-09-27,Rashid Khan,1,30,4
1254100,2021-09-27,S Kaul,2,36,4
1254100,2021-09-27,Sandeep Sharma,1,30,3
1254101,2021-10-08,A Nortje,2,23,4
1254101,2021-10-08,AR Patel,1,39,4
1254101,2021-10-08,Avesh Khan,0,29,4
1254101,2021-10-08,DT Christian,1,19,2
1254101,2021-10-08,GHS Garton,0,19,3
1254101,2021-10-08,GJ Maxwell,0,27,3
1254101,2021-10-08,HV Patel,1,31,4
1254101,2021-10-08,K Rabada,0,37,4
1254101,2021-10-08,Mohammed Siraj,2,25,4
1254101,2021-10-08,R Ashwin,0,11,1
1254101,2021-10-08,RV Patel,0,20,3
1254101,2021-10-08,YS Chahal,1,34,4
1254102,2021-10-01,Arshdeep Singh,3,30,4
1254102,2021-10-01,CV Varun,2,24,4
1254102,2021-10-01,FA Allen,0,38,4
1254102,2021-10-01,Mohammed Shami,2,22,4
1254102,2021-10-01,N Rana,0,7,1
1254102,2021-10-01,NT Ellis,0,45,4
1254102,2021-10-01,Ravi Bishnoi,2,22,4
1254102,2021-10-01,SP Narine,1,32,4
1254102,2021-10-01,Shivam Mavi,1,31,4
1254102,2021-10-01,TG Southee,0,39,4
1254102,2021-10-01,VR Iyer,1,29,3
1254103,2021-09-29,C Sakariya,0,17,3
1254103,2021-09-29,CH Morris,1,50,4
1254103,2021-09-29,DT Christian,1,21,2
1254103,2021-09-29,GHS Garton,1,29,3
1254103,2021-09-29,GJ Maxwell,0,17,2
1254103,2021-09-29,HV Patel,3,33,4
1254103,2021-09-29,Kartik Tyagi,0,19,2
1254103,2021-09-29,MK Lomror,0,12,2
1254103,2021-09-29,Mohammed Siraj,0,17,3
1254103,2021-09-29,Mustafizur Rahman,2,20,3
1254103,2021-09-29,R Parag,0,4,1
1254103,2021-09-29,R Tewatia,0,23,3
1254103,2021-09-29,Shahbaz Ahmed,2,10,2
1254103,2021-09-29,YS Chahal,2,18,4
1254104,2021-09-19,AF Milne,3,21,4
1254104,2021-09-19,DJ Bravo,3,23,4
1254104,2021-09-19,DL Chahar,2,19,4
1254104,2021-09-19,JJ Bumrah,2,31,4
1254104,2021-09-19,JR Hazlewood,1,34,4
1254104,2021-09-19,KA Pollard,0,14,2
1254104,2021-09-19,KH Pandya,0,22,2
1254104,2021-09-19,MM Ali,1,16,3
1254104,2021-09-19,RA Jadeja,0,13,1
1254104,2021-09-19,RD Chahar,0,22,4
1254104,2021-09-19,SN Thakur,1,27,4
1254104,2021-09-19,TA Boult,2,35,4
1254105,2021-09-22,A Nortje,2,12,4
1254105,2021-09-22,AR Patel,2,21,4
1254105,2021-09-22,Avesh Khan,2,24,4
1254105,2021-09-22,B Kumar,0,21,3
1254105,2021-09-22,JO Holder,0,32,4
1254105,2021-09-22,K Rabada,3,36,4
1254105,2021-09-22,KK Ahmed,1,31,4
1254105,2021-09-22,MP Stoinis,0,8,2
1254105,2021-09-22,R Ashwin,0,20,3
1254105,2021-09-22,Rashid Khan,1,25,4
1254105,2021-09-22,Sandeep Sharma,0,26,3
1254106,2021-10-07,C Sakariya,1,23,4
1254106,2021-10-07,CH Morris,1,23,4
1254106,2021-10-07,CV Varun,1,14,4
1254106,2021-10-07,GD Phillips,1,16,1
1254106,2021-10-07,JD Unadkat,0,34,4
1254106,2021-10-07,LH Ferguson,3,18,4
1254106,2021-10-07,Mustafizur Rahman,0,30,4
1254106,2021-10-07,R Tewatia,1,10,1
1254106,2021-10-07,S Dube,0,18,2
1254106,2021-10-07,SP Narine,1,30,4
1254106,2021-10-07,Shakib Al Hasan,1,1,1
1254106,2021-10-07,Shivam Mavi,4,21,4
1254107,2021-09-25,Abdul Samad,1,9,1
1254107,2021-09-25,Arshdeep Singh,2,22,4
1254107,2021-09-25,B Kumar,1,33,4
1254107,2021-09-25,Harpreet Brar,0,23,4
1254107,2021-09-25,JO Holder,3,18,4
1254107,2021-09-25,KK Ahmed,0,21,3
1254107,2021-09-25,Mohammed Shami,2,14,4
1254107,2021-09-25,NT Ellis,0,31,4
1254107,2021-09-25,Rashid Khan,1,17,4
1254107,2021-09-25,Ravi Bishnoi,3,23,4
1254107,2021-09-25,Sandeep Sharma,1,20,4
1254108,2021-09-26,AF Milne,1,47,4
1254108,2021-09-26,DT Christian,0,21,2
1254108,2021-09-26,GJ Maxwell,2,22,4
1254108,2021-09-26,HV Patel,4,14,4
1254108,2021-09-26,JJ Bumrah,3,34,4
1254108,2021-09-26,KA Jamieson,0,21,2
1254108,2021-09-26,KH Pandya,0,24,4
1254108,2021-09-26,Mohammed Siraj,1,15,3
1254108,2021-09-26,RD Chahar,1,33,4
1254108,2021-09-26,TA Boult,1,16,4
1254108,2021-09-26,YS Chahal,3,11,4
1254109,2021-10-03,B Kumar,0,20,4
1254109,2021-10-03,CV Varun,2,26,4
1254109,2021-10-03,JO Holder,2,32,4
1254109,2021-10-03,Rashid Khan,1,23,4
1254109,2021-10-03,S Kaul,1,17,4
1254109,2021-10-03,SP Narine,0,12,4
1254109,2021-10-03,Shakib Al Hasan,2,20,4
1254109,2021-10-03,Shivam Mavi,2,28,4
1254109,2021-10-03,TG Southee,2,26,4
1254109,2021-10-03,Umran Malik,0,25,4
1254110,2021-10-04,A Nortje,1,31,4
1254110,2021-10-04,AR Patel,2,18,4
1254110,2021-10-04,Avesh Khan,1,33,4
1254110,2021-10-04,DJ Bravo,1,16,2
1254110,2021-10-04,DL Chahar,1,32,3
1254110,2021-10-04,JR Hazlewood,1,27,4
1254110,2021-10-04,K Rabada,0,21,4
1254110,2021-10-04,MM Ali,0,16,3
1254110,2021-10-04,R Ashwin,1,18,4
1254110,2021-10-04,RA Jadeja,2,27,4
1254110,2021-10-04,SN Thakur,2,13,4
1254111,2021-09-21,AU Rashid,0,35,3
1254111,2021-09-21,Arshdeep Singh,5,29,4
1254111,2021-09-21,C Sakariya,1,30,3
1254111,2021-09-21,CH Morris,0,41,4
1254111,2021-09-21,DJ Hooda,0,37,2
1254111,2021-09-21,Harpreet Brar,1,17,3
1254111,2021-09-21,IC Porel,1,37,4
1254111,2021-09-21,Kartik Tyagi,2,28,4
1254111,2021-09-21,MK Lomror,0,7,1
1254111,2021-09-21,Mohammed Shami,3,21,4
1254111,2021-09-21,Mustafizur Rahman,0,30,4
1254111,2021-09-21,R Parag,0,16,1
1254111,2021-09-21,R Tewatia,1,22,3
1254112,2021-10-02,A Nortje,1,19,4
1254112,2021-10-02,AR Patel,3,20,4
1254112,2021-10-02,Avesh Khan,3,14,4
1254112,2021-10-02,J Yadav,2,30,4
1254112,2021-10-02,JJ Bumrah,1,29,4
1254112,2021-10-02,K Rabada,0,31,4
1254112,2021-10-02,KA Pollard,0,7,1
1254112,2021-10-02,KH Pandya,1,18,3
1254112,2021-10-02,NM Coulter-Nile,1,19,4
1254112,2021-10-02,R Ashwin,1,39,4
1254112,2021-10-02,TA Boult,1,23,4
1254113,2021-09-24,DJ Bravo,3,23,4
1254113,2021-09-24,DL Chahar,1,35,4
1254113,2021-09-24,GJ Maxwell,1,17,2
1254113,2021-09-24,HV Patel,2,22,4
1254113,2021-09-24,JR Hazlewood,0,33,4
1254113,2021-09-24,Mohammed Siraj,0,23,3
1254113,2021-09-24,Navdeep Saini,0,25,2
1254113,2021-09-24,PWH de Silva,0,40,4
1254113,2021-09-24,RA Jadeja,0,31,4
1254113,2021-09-24,SN Thakur,2,29,4
1254113,2021-09-24,YS Chahal,1,25,4
1254114,2021-10-10,A Nortje,1,31,4
1254114,2021-10-10,AR Patel,0,23,3
1254114,2021-10-10,Avesh Khan,1,46,4
1254114,2021-10-10,DJ Bravo,1,29,3
1254114,2021-10-10,DL Chahar,0,25,3
1254114,2021-10-10,JR Hazlewood,2,29,4
1254114,2021-10-10,K Rabada,1,23,3
1254114,2021-10-10,MM Ali,1,26,4
1254114,2021-10-10,R Ashwin,0,19,2
1254114,2021-10-10,RA Jadeja,1,23,3
1254114,2021-10-10,SN Thakur,0,34,3
1254114,2021-10-10,TK Curran,3,27,4
1254115,2021-10-11,CV Varun,0,20,4
1254115,2021-10-11,DT Christian,0,27,2
1254115,2021-10-11,GHS Garton,0,29,3
1254115,2021-10-11,GJ Maxwell,0,25,3
1254115,2021-10-11,HV Patel,2,18,4
1254115,2021-10-11,LH Ferguson,2,29,4
1254115,2021-10-11,Mohammed Siraj,2,19,4
1254115,2021-10-11,SP Narine,4,20,4
1254115,2021-10-11,Shakib Al Hasan,0,24,4
1254115,2021-10-11,Shivam Mavi,1,32,4
1254115,2021-10-11,YS Chahal,2,16,4
1254116,2021-10-13,A Nortje,2,26,4
1254116,2021-10-13,AR Patel,0,31,4
1254116,2021-10-13,Avesh Khan,1,22,4
1254116,2021-10-13,CV Varun,2,25,4
1254116,2021-10-13,K Rabada,2,21,4
1254116,2021-10-13,LH Ferguson,1,26,4
1254116,2021-10-13,R Ashwin,2,26,4
1254116,2021-10-13,SP Narine,1,26,4
1254116,2021-10-13,Shakib Al Hasan,0,26,4
1254116,2021-10-13,Shivam Mavi,1,26,4
1254117,2021-10-15,CV Varun,0,37,4
1254117,2021-10-15,DJ Bravo,1,29,4
1254117,2021-10-15,DL Chahar,1,31,4
1254117,2021-10-15,JR Hazlewood,2,27,4
1254117,2021-10-15,LH Ferguson,0,54,4
1254117,2021-10-15,RA Jadeja,2,36,4
1254117,2021-10-15,SN Thakur,3,33,4
1254117,2021-10-15,SP Narine,2,25,4
1254117,2021-10-15,Shakib Al Hasan,0,33,3
1254117,2021-10-15,Shivam Mavi,1,32,4
1254117,2021-10-15,VR Iyer,0,5,1
1304047,2022-03-26,AD Russell,1,38,4
1304047,2022-03-26,AF Milne,0,19,3
1304047,2022-03-26,CV Varun,1,22,4
1304047,2022-03-26,DJ Bravo,3,20,4
1304047,2022-03-26,MJ Santner,1,31,4
1304047,2022-03-26,RA Jadeja,0,25,4
1304047,2022-03-26,S Dube,0,11,1
1304047,2022-03-26,SP Narine,1,15,4
1304047,2022-03-26,Shivam Mavi,0,33,4
1304047,2022-03-26,TU Deshpande,0,23,3
1304047,2022-03-26,UT Yadav,2,17,4
1304048,2022-03-27,AR Patel,0,40,4
1304048,2022-03-27,Basil Thampi,3,32,4
1304048,2022-03-27,DR Sams,0,55,4
1304048,2022-03-27,JJ Bumrah,0,43,4
1304048,2022-03-27,KK Ahmed,2,27,4
1304048,2022-03-27,KL Nagarkoti,0,28,2
1304048,2022-03-27,Kuldeep Yadav,3,18,4
1304048,2022-03-27,Lalit Yadav,0,15,2
1304048,2022-03-27,M Ashwin,2,14,4
1304048,2022-03-27,SN Thakur,0,46,4
1304048,2022-03-27,TS Mills,1,24,3
1304049,2022-03-27,Akash Deep,1,38,3
1304049,2022-03-27,Arshdeep Singh,1,24,4
1304049,2022-03-27,DJ Willey,0,28,3
1304049,2022-03-27,HV Patel,1,31,4
1304049,2022-03-27,Harpreet Brar,0,36,3
1304049,2022-03-27,LS Livingstone,0,13,1
1304049,2022-03-27,Mohammed Siraj,2,45,4
1304049,2022-03-27,OF Smith,0,51,4
1304049,2022-03-27,PWH de Silva,1,38,4
1304049,2022-03-27,RD Chahar,1,21,4
1304049,2022-03-27,Sandeep Sharma,0,37,4
1304049,2022-03-27,Shahbaz Ahmed,0,6,1
1304050,2022-03-28,Avesh Khan,1,33,4
1304050,2022-03-28,DJ Hooda,1,31,3
1304050,2022-03-28,HH Pandya,0,37,4
1304050,2022-03-28,KH Pandya,1,17,4
1304050,2022-03-28,LH Ferguson,0,23,4
1304050,2022-03-28,Mohammed Shami,3,25,4
1304050,2022-03-28,Mohsin Khan,0,18,2
1304050,2022-03-28,PVD Chameera,2,21,3
1304050,2022-03-28,Rashid Khan,1,27,4
1304050,2022-03-28,Ravi Bishnoi,0,32,4
1304050,2022-03-28,VR Aaron,2,42,4
1304051,2022-03-29,Abhishek Sharma,0,15,1
1304051,2022-03-29,B Kumar,1,26,4
1304051,2022-03-29,M Prasidh Krishna,2,16,4
1304051,2022-03-29,NM Coulter-Nile,0,46,4
1304051,2022-03-29,R Ashwin,0,21,4
1304051,2022-03-29,R Parag,0,14,1
1304051,2022-03-29,R Shepherd,1,32,4
1304051,2022-03-29,T Natarajan,2,41,4
1304051,2022-03-29,TA Boult,2,20,4
1304051,2022-03-29,Umran Malik,2,36,4
1304051,2022-03-29,Washington Sundar,0,46,3
1304051,2022-03-29,YS Chahal,3,22,4
1304052,2022-03-30,AD Russell,0,30,3
1304052,2022-03-30,Akash Deep,3,44,4
1304052,2022-03-30,CV Varun,1,32,4
1304052,2022-03-30,DJ Willey,0,7,2
1304052,2022-03-30,HV Patel,2,11,4
1304052,2022-03-30,Mohammed Siraj,1,25,4
1304052,2022-03-30,PWH de Silva,4,20,4
1304052,2022-03-30,SP Narine,1,12,4
1304052,2022-03-30,Shahbaz Ahmed,0,15,1
1304052,2022-03-30,TG Southee,3,18,4
1304052,2022-03-30,UT Yadav,2,16,4
1304052,2022-03-30,VR Iyer,0,10,1
1304053,2022-03-31,AJ Tye,3,39,4
1304053,2022-03-31,Avesh Khan,2,38,4
1304053,2022-03-31,D Pretorius,2,28,4
1304053,2022-03-31,DJ Bravo,1,32,4
1304053,2022-03-31,DJ Hooda,0,12,1
1304053,2022-03-31,KH Pandya,0,35,3
1304053,2022-03-31,MM Ali,0,14,1
1304053,2022-03-31,Mukesh Choudhary,0,36,4
1304053,2022-03-31,PVD Chameera,0,48,4
1304053,2022-03-31,RA Jadeja,0,21,2
1304053,2022-03-31,Ravi Bishnoi,2,24,4
1304053,2022-03-31,S Dube,0,23,1
1304053,2022-03-31,TU Deshpande,1,39,4
1304054,2022-04-01,AD Russell,2,0,1
1304054,2022-04-01,Arshdeep Singh,0,31,3
1304054,2022-04-01,CV Varun,0,12,4
1304054,2022-04-01,Harpreet Brar,0,19,2
1304054,2022-04-01,K Rabada,1,22,3
1304054,2022-04-01,LS Livingstone,0,13,1
1304054,2022-04-01,OF Smith,1,38,2
1304054,2022-04-01,RD Chahar,2,12,4
1304054,2022-04-01,SP Narine,1,20,4
1304054,2022-04-01,Shivam Mavi,1,37,2
1304054,2022-04-01,TG Southee,2,35,4
1304054,2022-04-01,UT Yadav,4,22,4
1304055,2022-04-02,Basil Thampi,0,26,1
1304055,2022-04-02,DR Sams,0,30,4
1304055,2022-04-02,JJ Bumrah,4,17,4
1304055,2022-04-02,KA Pollard,1,45,4
1304055,2022-04-02,M Ashwin,0,29,3
1304055,2022-04-02,M Prasidh Krishna,2,31,4
1304055,2022-04-02,Navdeep Saini,2,34,3
1304055,2022-04-02,R Ashwin,1,30,4
1304055,2022-04-02,R Parag,0,11,1
1304055,2022-04-02,TA Boult,1,28,4
1304055,2022-04-02,TS Mills,3,35,4
1304055,2022-04-02,YS Chahal,2,25,4
1304056,2022-04-02,AR Patel,0,37,4
1304056,2022-04-02,HH Pandya,1,22,4
1304056,2022-04-02,KK Ahmed,2,34,4
1304056,2022-04-02,Kuldeep Yadav,1,32,4
1304056,2022-04-02,LH Ferguson,4,27,4
1304056,2022-04-02,Mohammed Shami,2,30,4
1304056,2022-04-02,Mustafizur Rahman,3,22,4
1304056,2022-04-02,R Tewatia,0,22,2
1304056,2022-04-02,Rashid Khan,1,25,4
1304056,2022-04-02,SN Thakur,0,39,4
1304056,2022-04-02,V Shankar,1,13,1
1304056,2022-04-02,VR Aaron,0,7,1
1304057,2022-04-03,Arshdeep Singh,1,13,2
1304057,2022-04-03,CJ Jordan,3,22,4
1304057,2022-04-03,D Pretorius,2,26,4
1304057,2022-04-03,DJ Bravo,1,30,3
1304057,2022-04-03,K Rabada,1,26,3
1304057,2022-04-03,LS Livingstone,2,24,3
1304057,2022-04-03,MM Ali,0,8,1
1304057,2022-04-03,Mukesh Choudhary,1,49,4
1304057,2022-04-03,OF Smith,1,14,2
1304057,2022-04-03,RA Jadeja,1,31,4
1304057,2022-04-03,RD Chahar,3,25,4
1304057,2022-04-03,VG Arora,2,20,4
1304058,2022-04-04,AJ Tye,0,38,4
1304058,2022-04-04,Abdul Samad,0,8,1
1304058,2022-04-04,Avesh Khan,4,23,4
1304058,2022-04-04,B Kumar,0,25,4
1304058,2022-04-04,JO Holder,3,32,4
1304058,2022-04-04,KH Pandya,2,27,4
1304058,2022-04-04,R Shepherd,3,39,4
1304058,2022-04-04,Ravi Bishnoi,0,27,4
1304058,2022-04-04,T Natarajan,2,26,4
1304058,2022-04-04,Umran Malik,0,39,3
1304058,2022-04-04,Washington Sundar,2,28,4
1304059,2022-04-05,Akash Deep,0,43,4
1304059,2022-04-05,DJ Willey,1,29,4
1304059,2022-04-05,HV Patel,1,16,4
1304059,2022-04-05,M Prasidh Krishna,0,38,4
1304059,2022-04-05,Mohammed Siraj,0,41,4
1304059,2022-04-05,Navdeep Saini,1,35,3
1304059,2022-04-05,PWH de Silva,1,32,4
1304059,2022-04-05,R Ashwin,0,35,4
1304059,2022-04-05,TA Boult,2,34,4
1304059,2022-04-05,YBK Jaiswal,0,6,1
1304059,2022-04-05,YS Chahal,3,15,4
1304060,2022-04-06,AD Russell,0,9,1
1304060,2022-04-06,Basil Thampi,0,15,3
1304060,2022-04-06,CV Varun,1,32,4
1304060,2022-04-06,DR Sams,1,49,3
1304060,2022-04-06,JJ Bumrah,0,26,3
1304060,2022-04-06,M Ashwin,2,25,3
1304060,2022-04-06,PJ Cummins,2,48,4
1304060,2022-04-06,Rasikh Salam,0,18,3
1304060,2022-04-06,SP Narine,0,26,4
1304060,2022-04-06,TS Mills,2,38,3
1304060,2022-04-06,Tilak Varma,0,6,1
1304060,2022-04-06,UT Yadav,1,25,4
1304061,2022-04-07,A Nortje,0,33,3
1304061,2022-04-07,AJ Tye,0,27,3
1304061,2022-04-07,AR Patel,0,11,2
1304061,2022-04-07,Avesh Khan,0,32,3
1304061,2022-04-07,JO Holder,0,27,4
1304061,2022-04-07,K Gowtham,1,23,4
1304061,2022-04-07,KH Pandya,0,12,2
1304061,2022-04-07,Kuldeep Yadav,2,31,4
1304061,2022-04-07,Lalit Yadav,1,21,4
1304061,2022-04-07,Mustafizur Rahman,0,24,4
1304061,2022-04-07,Ravi Bishnoi,2,22,4
1304061,2022-04-07,SN Thakur,1,29,4
1304062,2022-04-08,Arshdeep Singh,0,30,4
1304062,2022-04-08,DG Nalkande,2,36,3
1304062,2022-04-08,HH Pandya,1,35,4
1304062,2022-04-08,K Rabada,2,34,4
1304062,2022-04-08,LH Ferguson,2,32,4
1304062,2022-04-08,LS Livingstone,0,12,1
1304062,2022-04-08,Mohammed Shami,1,36,4
1304062,2022-04-08,OF Smith,1,34,3
1304062,2022-04-08,R Tewatia,0,24,1
1304062,2022-04-08,RD Chahar,1,39,4
1304062,2022-04-08,Rashid Khan,3,22,4
1304062,2022-04-08,VG Arora,0,34,4
1304063,2022-04-09,AK Markram,1,8,1
1304063,2022-04-09,B Kumar,1,32,4
1304063,2022-04-09,CJ Jordan,0,33,3
1304063,2022-04-09,DJ Bravo,1,26,3
1304063,2022-04-09,M Jansen,1,30,4
1304063,2022-04-09,M Theekshana,0,31,4
1304063,2022-04-09,MM Ali,0,10,1
1304063,2022-04-09,Mukesh Choudhary,1,30,4
1304063,2022-04-09,RA Jadeja,0,21,3
1304063,2022-04-09,T Natarajan,2,29,4
1304063,2022-04-09,Umran Malik,0,29,3
1304063,2022-04-09,Washington Sundar,2,21,4
1304064,2022-04-09,Akash Deep,2,20,4
1304064,2022-04-09,Basil Thampi,0,28,4
1304064,2022-04-09,D Brevis,1,8,1
1304064,2022-04-09,DJ Willey,0,8,2
1304064,2022-04-09,HV Patel,2,23,4
1304064,2022-04-09,JD Unadkat,2,30,4
1304064,2022-04-09,JJ Bumrah,0,31,4
1304064,2022-04-09,KA Pollard,0,23,3
1304064,2022-04-09,M Ashwin,0,25,3
1304064,2022-04-09,Mohammed Siraj,0,49,4
1304064,2022-04-09,PWH de Silva,2,28,4
1304064,2022-04-09,Shahbaz Ahmed,0,19,2
1304065,2022-04-10,AD Russell,1,16,2
1304065,2022-04-10,AR Patel,0,32,3
1304065,2022-04-10,CV Varun,1,42,4
1304065,2022-04-10,KK Ahmed,3,25,4
1304065,2022-04-10,Kuldeep Yadav,4,33,4
1304065,2022-04-10,Lalit Yadav,1,8,1
1304065,2022-04-10,Mustafizur Rahman,0,21,4
1304065,2022-04-10,PJ Cummins,0,49,4
1304065,2022-04-10,R Powell,0,16,1
1304065,2022-04-10,Rasikh Salam,0,10,1
1304065,2022-04-10,SN Thakur,2,30,3
1304065,2022-04-10,SP Narine,2,21,4
1304065,2022-04-10,UT Yadav,1,47,4
1304065,2022-04-10,VR Iyer,0,14,1
1304066,2022-04-10,Avesh Khan,2,30,4
1304066,2022-04-10,JO Holder,2,50,4
1304066,2022-04-10,K Gowtham,2,30,4
1304066,2022-04-10,KR Sen,1,35,4
1304066,2022-04-10,M Prasidh Krishna,1,34,4
1304066,2022-04-10,PVD Chameera,0,20,4
1304066,2022-04-10,R Ashwin,0,20,4
1304066,2022-04-10,Ravi Bishnoi,0,26,4
1304066,2022-04-10,TA Boult,2,29,4
1304066,2022-04-10,YS Chahal,4,39,4
1304067,2022-04-11,AK Markram,0,9,1
1304067,2022-04-11,B Kumar,2,25,4
1304067,2022-04-11,DG Nalkande,0,21,3
1304067,2022-04-11,HH Pandya,1,27,4
1304067,2022-04-11,LH Ferguson,0,44,4
1304067,2022-04-11,M Jansen,1,25,4
1304067,2022-04-11,Mohammed Shami,0,32,4
1304067,2022-04-11,R Tewatia,1,10,1
1304067,2022-04-11,Rashid Khan,1,28,4
1304067,2022-04-11,T Natarajan,3,33,4
1304067,2022-04-11,Umran Malik,1,34,4
1304067,2022-04-11,Washington Sundar,0,14,3
1304068,2022-04-12,Akash Deep,0,54,4
1304068,2022-04-12,CJ Jordan,0,20,2
1304068,2022-04-12,DJ Bravo,1,35,4
1304068,2022-04-12,GJ Maxwell,1,29,3
1304068,2022-04-12,JR Hazlewood,1,32,4
1304068,2022-04-12,M Theekshana,4,33,4
1304068,2022-04-12,MM Ali,0,19,3
1304068,2022-04-12,Mohammed Siraj,0,36,4
1304068,2022-04-12,Mukesh Choudhary,1,38,3
1304068,2022-04-12,PWH de Silva,2,34,3
1304068,2022-04-12,RA Jadeja,3,39,4
1304068,2022-04-12,Shahbaz Ahmed,0,18,2
1304069,2022-04-13,Arshdeep Singh,1,28,4
1304069,2022-04-13,Basil Thampi,2,45,4
1304069,2022-04-13,JD Unadkat,1,42,4
1304069,2022-04-13,JJ Bumrah,1,26,4
1304069,2022-04-13,K Rabada,2,29,4
1304069,2022-04-13,LS Livingstone,0,11,1
1304069,2022-04-13,M Ashwin,1,34,4
1304069,2022-04-13,OF Smith,4,28,3
1304069,2022-04-13,RD Chahar,0,44,4
1304069,2022-04-13,TS Mills,0,35,4
1304069,2022-04-13,VG Arora,2,41,4
1304070,2022-04-14,HH Pandya,1,16,3
1304070,2022-04-14,JDS Neesham,0,29,3
1304070,2022-04-14,KR Sen,1,51,4
1304070,2022-04-14,LH Ferguson,4,23,4
1304070,2022-04-14,M Prasidh Krishna,1,33,4
1304070,2022-04-14,Mohammed Shami,1,39,4
1304070,2022-04-14,R Ashwin,0,32,4
1304070,2022-04-14,R Parag,1,12,1
1304070,2022-04-14,R Tewatia,0,9,1
1304070,2022-04-14,Rashid Khan,0,24,4
1304070,2022-04-14,V Shankar,0,1,1
1304070,2022-04-14,YS Chahal,1,31,4
1304070,2022-04-14,Yash Dayal,3,40,4
1304071,2022-04-15,AD Russell,2,19,2
1304071,2022-04-15,Aman Hakim Khan,0,13,1
1304071,2022-04-15,B Kumar,1,36,4
1304071,2022-04-15,CV Varun,0,45,3
1304071,2022-04-15,J Suchith,1,32,3
1304071,2022-04-15,M Jansen,1,25,4
1304071,2022-04-15,PJ Cummins,1,34,4
1304071,2022-04-15,SP Narine,0,23,4
1304071,2022-04-15,Shashank Singh,0,9,1
1304071,2022-04-15,T Natarajan,3,37,4
1304071,2022-04-15,UT Yadav,0,30,4
1304071,2022-04-15,Umran Malik,2,27,4
1304072,2022-04-16,Avesh Khan,3,29,4
1304072,2022-04-16,FA Allen,1,46,4
1304072,2022-04-16,JD Unadkat,2,31,4
1304072,2022-04-16,JJ Bumrah,0,22,4
1304072,2022-04-16,JO Holder,1,32,4
1304072,2022-04-16,KH Pandya,0,16,2
1304072,2022-04-16,M Ashwin,1,33,4
1304072,2022-04-16,MP Stoinis,1,13,2
1304072,2022-04-16,PVD Chameera,3,43,4
1304072,2022-04-16,Ravi Bishnoi,1,33,4
1304072,2022-04-16,TS Mills,0,52,3
1304072,2022-04-16,Tilak Varma,0,7,1
1304073,2022-04-16,AR Patel,1,27,4
1304073,2022-04-16,GJ Maxwell,0,14,2
