,match_id,player,batting_team,runs,balls_faced,fours,sixes,is_dismissed,dismissal_kind,inning,strike_rate,balls_bowled,runs_conceded,dot_balls,wickets,overs,economy,maidens,catches,run_outs,direct_run_out,date,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,fantasy_points
3217,1304074,M Shahrukh Khan,Punjab Kings,26.0,29.0,1.0,2.0,1.0,caught,1.0,89.65517241379311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,58.0
3218,1304074,N Pooran,Sunrisers Hyderabad,35.0,32.0,1.0,1.0,0.0,0,2.0,109.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,59.0
3219,1304074,OF Smith,Punjab Kings,13.0,15.0,0.0,1.0,1.0,caught and bowled,1.0,86.66666666666667,6.0,8.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,22.0
3220,1304074,P Simran Singh,Punjab Kings,14.0,11.0,2.0,0.0,1.0,caught,1.0,127.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,22.0
3221,1304074,RA Tripathi,Sunrisers Hyderabad,34.0,22.0,4.0,1.0,1.0,caught,2.0,154.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,60.0
3222,1304074,RD Chahar,Punjab Kings,0.0,2.0,0.0,0.0,1.0,bowled,1.0,0.0,25.0,23.0,8.0,2.0,4.0,5.75,0.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,70.0
3223,1304074,S Dhawan,Punjab Kings,8.0,11.0,1.0,0.0,1.0,caught,1.0,72.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,20.0
3224,1304074,T Natarajan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,33.0,12.0,1.0,4.0,8.25,0.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,42.0
3225,1304074,Umran Malik,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,28.0,15.0,5.0,4.0,7.0,1.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,201.0
3226,1304074,VG Arora,Punjab Kings,0.0,1.0,0.0,0.0,1.0,bowled,1.0,0.0,23.0,35.0,9.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,3.0
3227,1304075,A Manohar,Gujarat Titans,12.0,12.0,2.0,0.0,1.0,caught,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,28.0
3228,1304075,AS Joseph,Gujarat Titans,0.0,1.0,0.0,0.0,1.0,caught,2.0,0.0,25.0,33.0,11.0,2.0,4.0,8.25,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,69.0
3229,1304075,AT Rayudu,Chennai Super Kings,46.0,31.0,4.0,2.0,1.0,caught,1.0,148.38709677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,76.0
3230,1304075,CJ Jordan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,57.0,5.0,0.0,4.0,14.25,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,7.0
3231,1304075,DA Miller,Gujarat Titans,94.0,52.0,8.0,6.0,0.0,0,2.0,180.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,194.0
3232,1304075,DJ Bravo,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,23.0,12.0,3.0,4.0,5.75,1.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,122.0
3233,1304075,LH Ferguson,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,46.0,5.0,1.0,4.0,11.5,0.0,0.0,1.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,37.0
3234,1304075,M Theekshana,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,24.0,8.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,70.0
3235,1304075,MM Ali,Chennai Super Kings,1.0,4.0,0.0,0.0,1.0,bowled,1.0,25.0,12.0,17.0,3.0,0.0,2.0,8.5,0.0,2.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,20.0
3236,1304075,MS Dhoni,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,8.0
3237,1304075,Mohammed Shami,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,18.0,15.0,1.0,4.0,4.5,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,51.0
3238,1304075,Mukesh Choudhary,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,17.0,11.0,1.0,3.0,5.666666666666667,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,45.0
3239,1304075,R Tewatia,Gujarat Titans,6.0,14.0,0.0,0.0,1.0,caught,2.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,0.0
3240,1304075,RA Jadeja,Chennai Super Kings,22.0,12.0,0.0,2.0,1.0,run out,1.0,183.33333333333331,18.0,25.0,6.0,1.0,3.0,8.333333333333334,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,84.0
3241,1304075,RD Gaikwad,Chennai Super Kings,73.0,49.0,5.0,5.0,1.0,caught,1.0,148.9795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,141.0
3242,1304075,RV Uthappa,Chennai Super Kings,3.0,12.0,0.0,0.0,1.0,lbw,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,5.0
3243,1304075,Rashid Khan,Gujarat Titans,40.0,21.0,2.0,3.0,1.0,caught,2.0,190.47619047619045,24.0,29.0,5.0,0.0,4.0,7.25,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,77.0
3244,1304075,S Dube,Chennai Super Kings,19.0,17.0,2.0,0.0,0.0,0,1.0,111.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,27.0
3245,1304075,Shubman Gill,Gujarat Titans,0.0,1.0,0.0,0.0,1.0,caught,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,-2.0
3246,1304075,V Shankar,Gujarat Titans,0.0,2.0,0.0,0.0,1.0,caught,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,6.0
3247,1304075,WP Saha,Gujarat Titans,11.0,18.0,0.0,0.0,1.0,caught,2.0,61.111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,9.0
3248,1304075,Yash Dayal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,38.0,9.0,1.0,4.0,9.5,0.0,0.0,0.0,0.0,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Balanced,Medium,Medium,Moderate,Consistent,39.0
3249,1304076,AD Russell,Kolkata Knight Riders,0.0,1.0,0.0,0.0,1.0,bowled,2.0,0.0,13.0,28.0,4.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,26.0
3250,1304076,AJ Finch,Kolkata Knight Riders,58.0,34.0,9.0,2.0,2.0,run outcaught,2.0,170.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,120.0
3251,1304076,CV Varun,Kolkata Knight Riders,1.0,1.0,0.0,0.0,0.0,0,2.0,100.0,13.0,29.0,2.0,0.0,2.0,14.5,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,5.0
3252,1304076,D Padikkal,Rajasthan Royals,24.0,18.0,3.0,1.0,1.0,bowled,1.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,44.0
3253,1304076,JC Buttler,Rajasthan Royals,103.0,62.0,10.0,5.0,1.0,caught,1.0,166.1290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,221.0
3254,1304076,KK Nair,Rajasthan Royals,3.0,5.0,0.0,0.0,1.0,caught,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,11.0
3255,1304076,M Prasidh Krishna,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,38.0,10.0,1.0,4.0,9.5,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,48.0
3256,1304076,N Rana,Kolkata Knight Riders,18.0,11.0,1.0,1.0,1.0,caught,2.0,163.63636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,32.0
3257,1304076,OC McCoy,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,37.0,10.0,2.0,4.0,9.25,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,70.0
3258,1304076,PJ Cummins,Kolkata Knight Riders,0.0,1.0,0.0,0.0,1.0,caught,2.0,0.0,26.0,48.0,6.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,36.0
3259,1304076,R Ashwin,Rajasthan Royals,2.0,2.0,0.0,0.0,0.0,0,1.0,100.0,24.0,38.0,8.0,1.0,4.0,9.5,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,40.0
3260,1304076,R Parag,Rajasthan Royals,5.0,4.0,1.0,0.0,1.0,caught,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,17.0
3261,1304076,SO Hetmyer,Rajasthan Royals,26.0,16.0,2.0,2.0,0.0,0,1.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,56.0
3262,1304076,SP Jackson,Kolkata Knight Riders,8.0,8.0,0.0,0.0,1.0,caught,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,8.0
3263,1304076,SP Narine,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,19.0,13.0,2.0,4.0,4.75,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,79.0
3264,1304076,SS Iyer,Kolkata Knight Riders,85.0,57.0,7.0,4.0,1.0,lbw,2.0,149.12280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,159.0
3265,1304076,SV Samson,Rajasthan Royals,38.0,20.0,3.0,2.0,1.0,caught,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,76.0
3266,1304076,Shivam Mavi,Kolkata Knight Riders,0.0,1.0,0.0,0.0,1.0,caught,2.0,0.0,24.0,34.0,10.0,1.0,4.0,8.5,0.0,2.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,54.0
3267,1304076,TA Boult,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,48.0,7.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,31.0
3268,1304076,UT Yadav,Kolkata Knight Riders,21.0,10.0,1.0,2.0,1.0,bowled,2.0,210.0,25.0,43.0,11.0,0.0,4.0,10.75,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,52.0
3269,1304076,VR Iyer,Kolkata Knight Riders,6.0,7.0,0.0,0.0,1.0,stumped,2.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,6.0
3270,1304076,YS Chahal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,36.0,11.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,2022-04-18,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,185.0
3271,1304077,A Badoni,Lucknow Super Giants,13.0,13.0,2.0,0.0,1.0,caught,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,21.0
3272,1304077,Anuj Rawat,Royal Challengers Bangalore,4.0,6.0,1.0,0.0,1.0,caught,1.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,8.0
3273,1304077,Avesh Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,32.0,8.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,8.0
3274,1304077,DJ Hooda,Lucknow Super Giants,13.0,14.0,1.0,0.0,1.0,caught,2.0,92.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,25.0
3275,1304077,F du Plessis,Royal Challengers Bangalore,96.0,65.0,11.0,2.0,2.0,run outcaught,1.0,147.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,174.0
3276,1304077,GJ Maxwell,Royal Challengers Bangalore,23.0,11.0,3.0,1.0,1.0,caught,1.0,209.0909090909091,13.0,10.0,7.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,96.0
3277,1304077,HV Patel,Royal Challengers Bangalore,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,27.0,40.0,10.0,2.0,4.0,10.0,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,76.0
3278,1304077,JO Holder,Lucknow Super Giants,16.0,10.0,0.0,2.0,1.0,caught,2.0,160.0,26.0,23.0,10.0,3.0,4.0,5.75,0.0,1.0,1.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,154.0
3279,1304077,JR Hazlewood,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,23.0,12.0,4.0,4.0,5.75,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,148.0
3280,1304077,KD Karthik,Royal Challengers Bangalore,13.0,8.0,0.0,1.0,0.0,0,1.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,35.0
3281,1304077,KH Pandya,Lucknow Super Giants,42.0,29.0,5.0,2.0,1.0,caught,2.0,144.82758620689654,24.0,29.0,6.0,1.0,4.0,7.25,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,120.0
3282,1304077,KL Rahul,Lucknow Super Giants,30.0,26.0,3.0,1.0,1.0,caught,2.0,115.38461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,62.0
3283,1304077,MK Pandey,Lucknow Super Giants,6.0,8.0,1.0,0.0,1.0,caught,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,10.0
3284,1304077,MP Stoinis,Lucknow Super Giants,24.0,17.0,2.0,1.0,1.0,bowled,2.0,141.1764705882353,7.0,13.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,49.0
3285,1304077,Mohammed Siraj,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,30.0,13.0,1.0,4.0,7.5,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,51.0
3286,1304077,PVD Chameera,Lucknow Super Giants,1.0,4.0,0.0,0.0,0.0,0,2.0,25.0,19.0,30.0,8.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,67.0
3287,1304077,PWH de Silva,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,20.0,5.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,3.0
3288,1304077,Q de Kock,Lucknow Super Giants,3.0,5.0,0.0,0.0,1.0,caught,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,3.0
3289,1304077,Ravi Bishnoi,Lucknow Super Giants,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,26.0,45.0,7.0,0.0,4.0,11.25,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,3.0
3290,1304077,SS Prabhudessai,Royal Challengers Bangalore,10.0,10.0,0.0,1.0,1.0,caught,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,24.0
3291,1304077,Shahbaz Ahmed,Royal Challengers Bangalore,26.0,25.0,1.0,0.0,0.0,0,1.0,104.0,24.0,25.0,10.0,0.0,4.0,6.25,0.0,1.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,50.0
3292,1304077,V Kohli,Royal Challengers Bangalore,0.0,1.0,0.0,0.0,1.0,caught,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,-2.0
3293,1304078,AR Patel,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,10.0,14.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,80.0
3294,1304078,Arshdeep Singh,Punjab Kings,9.0,17.0,2.0,0.0,1.0,run out,1.0,52.94117647058824,9.0,14.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,17.0
3295,1304078,DA Warner,Delhi Capitals,60.0,33.0,10.0,1.0,0.0,0,2.0,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,120.0
3296,1304078,JM Bairstow,Punjab Kings,9.0,8.0,2.0,0.0,1.0,caught,1.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,17.0
3297,1304078,JM Sharma,Punjab Kings,32.0,23.0,5.0,0.0,1.0,lbw,1.0,139.1304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,54.0
3298,1304078,K Rabada,Punjab Kings,2.0,6.0,0.0,0.0,1.0,bowled,1.0,33.33333333333333,19.0,34.0,6.0,0.0,3.0,11.333333333333334,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,4.0
3299,1304078,KK Ahmed,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,20.0,14.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,78.0
3300,1304078,Kuldeep Yadav,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,24.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,71.0
3301,1304078,LS Livingstone,Punjab Kings,2.0,3.0,0.0,0.0,1.0,stumped,1.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,2.0
3302,1304078,Lalit Yadav,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,11.0,8.0,2.0,2.0,5.5,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,72.0
3303,1304078,M Shahrukh Khan,Punjab Kings,12.0,20.0,0.0,0.0,1.0,caught,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,10.0
3304,1304078,MA Agarwal,Punjab Kings,24.0,16.0,4.0,0.0,1.0,bowled,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,44.0
3305,1304078,Mustafizur Rahman,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,28.0,14.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,82.0
3306,1304078,NT Ellis,Punjab Kings,0.0,2.0,0.0,0.0,1.0,bowled,1.0,0.0,14.0,13.0,7.0,0.0,2.0,6.5,0.0,1.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,15.0
3307,1304078,PP Shaw,Delhi Capitals,41.0,22.0,7.0,1.0,1.0,caught,2.0,186.36363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-20,"Brabourne Stadium, Mumbai",Batting-friendly,Medium,Medium,Moderate,True bounce,81.0
