match_id,date,batter,batting_team,total_runs,times_out,balls_faced
1254088,2021-10-08,Rashid Khan,Sunrisers Hyderabad,9,1,5
1254088,2021-10-08,S Kaul,Sunrisers Hyderabad,1,0,3
1254088,2021-10-08,SA Yadav,Mumbai Indians,82,1,41
1254088,2021-10-08,WP Saha,Sunrisers Hyderabad,2,1,5
1254089,2021-10-02,AT Rayudu,Chennai Super Kings,2,1,4
1254089,2021-10-02,E Lewis,Rajasthan Royals,27,1,12
1254089,2021-10-02,F du Plessis,Chennai Super Kings,25,1,19
1254089,2021-10-02,GD Phillips,Rajasthan Royals,14,0,8
1254089,2021-10-02,MM Ali,Chennai Super Kings,21,1,18
1254089,2021-10-02,RA Jadeja,Chennai Super Kings,32,0,17
1254089,2021-10-02,RD Gaikwad,Chennai Super Kings,101,0,62
1254089,2021-10-02,S Dube,Rajasthan Royals,64,0,46
1254089,2021-10-02,SK Raina,Chennai Super Kings,3,1,5
1254089,2021-10-02,SV Samson,Rajasthan Royals,28,1,24
1254089,2021-10-02,YBK Jaiswal,Rajasthan Royals,50,1,21
1254090,2021-10-03,AB de Villiers,Royal Challengers Bangalore,23,1,18
1254090,2021-10-03,AK Markram,Punjab Kings,20,1,14
1254090,2021-10-03,D Padikkal,Royal Challengers Bangalore,40,1,40
1254090,2021-10-03,DT Christian,Royal Challengers Bangalore,0,1,1
1254090,2021-10-03,GHS Garton,Royal Challengers Bangalore,0,1,1
1254090,2021-10-03,GJ Maxwell,Royal Challengers Bangalore,57,1,35
1254090,2021-10-03,HV Patel,Royal Challengers Bangalore,1,0,1
1254090,2021-10-03,Harpreet Brar,Punjab Kings,3,0,2
1254090,2021-10-03,KL Rahul,Punjab Kings,39,1,35
1254090,2021-10-03,M Shahrukh Khan,Punjab Kings,16,0,12
1254090,2021-10-03,MA Agarwal,Punjab Kings,57,1,46
1254090,2021-10-03,MC Henriques,Punjab Kings,12,1,9
1254090,2021-10-03,N Pooran,Punjab Kings,3,1,7
1254090,2021-10-03,SN Khan,Punjab Kings,0,1,1
1254090,2021-10-03,Shahbaz Ahmed,Royal Challengers Bangalore,8,1,4
1254090,2021-10-03,V Kohli,Royal Challengers Bangalore,25,1,25
1254091,2021-09-30,AT Rayudu,Chennai Super Kings,17,0,13
1254091,2021-09-30,Abdul Samad,Sunrisers Hyderabad,18,1,14
1254091,2021-09-30,Abhishek Sharma,Sunrisers Hyderabad,18,1,13
1254091,2021-09-30,B Kumar,Sunrisers Hyderabad,2,0,2
1254091,2021-09-30,F du Plessis,Chennai Super Kings,41,1,36
1254091,2021-09-30,JJ Roy,Sunrisers Hyderabad,2,1,7
1254091,2021-09-30,JO Holder,Sunrisers Hyderabad,5,1,5
1254091,2021-09-30,KS Williamson,Sunrisers Hyderabad,11,1,12
1254091,2021-09-30,MM Ali,Chennai Super Kings,17,1,17
1254091,2021-09-30,MS Dhoni,Chennai Super Kings,14,0,12
1254091,2021-09-30,PK Garg,Sunrisers Hyderabad,7,1,11
1254091,2021-09-30,RD Gaikwad,Chennai Super Kings,45,1,39
1254091,2021-09-30,Rashid Khan,Sunrisers Hyderabad,17,0,14
1254091,2021-09-30,SK Raina,Chennai Super Kings,2,1,4
1254091,2021-09-30,WP Saha,Sunrisers Hyderabad,44,1,47
1254092,2021-09-28,AR Patel,Delhi Capitals,0,1,7
1254092,2021-09-28,Avesh Khan,Delhi Capitals,5,0,3
1254092,2021-09-28,EJG Morgan,Kolkata Knight Riders,0,1,2
1254092,2021-09-28,K Rabada,Delhi Capitals,0,1,1
1254092,2021-09-28,KD Karthik,Kolkata Knight Riders,12,1,14
1254092,2021-09-28,Lalit Yadav,Delhi Capitals,0,1,3
1254092,2021-09-28,N Rana,Kolkata Knight Riders,36,0,28
1254092,2021-09-28,R Ashwin,Delhi Capitals,9,1,8
1254092,2021-09-28,RA Tripathi,Kolkata Knight Riders,9,1,5
1254092,2021-09-28,RR Pant,Delhi Capitals,39,1,37
1254092,2021-09-28,S Dhawan,Delhi Capitals,24,1,20
1254092,2021-09-28,SO Hetmyer,Delhi Capitals,4,1,5
1254092,2021-09-28,SP Narine,Kolkata Knight Riders,21,1,10
1254092,2021-09-28,SPD Smith,Delhi Capitals,39,1,34
1254092,2021-09-28,SS Iyer,Delhi Capitals,1,1,6
1254092,2021-09-28,Shubman Gill,Kolkata Knight Riders,30,1,33
1254092,2021-09-28,TG Southee,Kolkata Knight Riders,3,1,5
1254092,2021-09-28,VR Iyer,Kolkata Knight Riders,14,1,16
1254093,2021-10-05,C Sakariya,Rajasthan Royals,6,1,11
1254093,2021-10-05,DA Miller,Rajasthan Royals,15,1,23
1254093,2021-10-05,E Lewis,Rajasthan Royals,24,1,20
1254093,2021-10-05,GD Phillips,Rajasthan Royals,4,1,13
1254093,2021-10-05,HH Pandya,Mumbai Indians,5,0,6
1254093,2021-10-05,Ishan Kishan,Mumbai Indians,50,0,25
1254093,2021-10-05,K Yadav,Rajasthan Royals,0,0,4
1254093,2021-10-05,Mustafizur Rahman,Rajasthan Royals,8,0,7
1254093,2021-10-05,R Tewatia,Rajasthan Royals,12,1,20
1254093,2021-10-05,RG Sharma,Mumbai Indians,22,1,13
1254093,2021-10-05,S Dube,Rajasthan Royals,3,1,8
1254093,2021-10-05,S Gopal,Rajasthan Royals,0,1,1
1254093,2021-10-05,SA Yadav,Mumbai Indians,13,1,9
1254093,2021-10-05,SV Samson,Rajasthan Royals,3,1,7
1254093,2021-10-05,YBK Jaiswal,Rajasthan Royals,12,1,9
1254094,2021-10-07,AK Markram,Punjab Kings,13,1,8
1254094,2021-10-07,AT Rayudu,Chennai Super Kings,4,1,5
1254094,2021-10-07,DJ Bravo,Chennai Super Kings,4,0,3
1254094,2021-10-07,F du Plessis,Chennai Super Kings,76,1,61
1254094,2021-10-07,KL Rahul,Punjab Kings,98,0,47
1254094,2021-10-07,M Shahrukh Khan,Punjab Kings,8,1,10
1254094,2021-10-07,MA Agarwal,Punjab Kings,12,1,12
1254094,2021-10-07,MC Henriques,Punjab Kings,3,0,3
1254094,2021-10-07,MM Ali,Chennai Super Kings,0,1,6
1254094,2021-10-07,MS Dhoni,Chennai Super Kings,12,1,15
1254094,2021-10-07,RA Jadeja,Chennai Super Kings,15,0,17
1254094,2021-10-07,RD Gaikwad,Chennai Super Kings,12,1,14
1254094,2021-10-07,RV Uthappa,Chennai Super Kings,2,1,6
1254094,2021-10-07,SN Khan,Punjab Kings,0,1,3
1254095,2021-10-06,AB de Villiers,Royal Challengers Bangalore,19,0,13
1254095,2021-10-06,Abdul Samad,Sunrisers Hyderabad,1,1,3
1254095,2021-10-06,Abhishek Sharma,Sunrisers Hyderabad,13,1,10
1254095,2021-10-06,D Padikkal,Royal Challengers Bangalore,41,2,53
1254095,2021-10-06,DT Christian,Royal Challengers Bangalore,1,1,4
1254095,2021-10-06,GHS Garton,Royal Challengers Bangalore,2,0,3
1254095,2021-10-06,GJ Maxwell,Royal Challengers Bangalore,40,0,26
1254095,2021-10-06,JJ Roy,Sunrisers Hyderabad,44,1,39
1254095,2021-10-06,JO Holder,Sunrisers Hyderabad,16,1,13
1254095,2021-10-06,KS Bharat,Royal Challengers Bangalore,12,1,10
1254095,2021-10-06,KS Williamson,Sunrisers Hyderabad,31,1,31
1254095,2021-10-06,PK Garg,Sunrisers Hyderabad,15,1,11
1254095,2021-10-06,Rashid Khan,Sunrisers Hyderabad,7,0,9
1254095,2021-10-06,Shahbaz Ahmed,Royal Challengers Bangalore,14,1,9
1254095,2021-10-06,V Kohli,Royal Challengers Bangalore,5,1,4
1254095,2021-10-06,WP Saha,Sunrisers Hyderabad,10,1,8
1254096,2021-09-23,AF Milne,Mumbai Indians,1,0,1
1254096,2021-09-23,EJG Morgan,Kolkata Knight Riders,7,1,8
1254096,2021-09-23,Ishan Kishan,Mumbai Indians,14,1,13
1254096,2021-09-23,KA Pollard,Mumbai Indians,21,1,17
1254096,2021-09-23,KH Pandya,Mumbai Indians,12,1,9
1254096,2021-09-23,N Rana,Kolkata Knight Riders,5,0,2
1254096,2021-09-23,Q de Kock,Mumbai Indians,55,1,44
1254096,2021-09-23,RA Tripathi,Kolkata Knight Riders,74,0,42
1254096,2021-09-23,RG Sharma,Mumbai Indians,33,1,32
1254096,2021-09-23,SA Yadav,Mumbai Indians,5,1,10
1254096,2021-09-23,SS Tiwary,Mumbai Indians,5,0,2
1254096,2021-09-23,Shubman Gill,Kolkata Knight Riders,13,1,9
1254096,2021-09-23,VR Iyer,Kolkata Knight Riders,53,1,32
1254097,2021-09-25,AR Patel,Delhi Capitals,12,1,10
1254097,2021-09-25,DA Miller,Rajasthan Royals,7,1,10
1254097,2021-09-25,LS Livingstone,Rajasthan Royals,1,1,3
1254097,2021-09-25,Lalit Yadav,Delhi Capitals,14,0,15
1254097,2021-09-25,MK Lomror,Rajasthan Royals,19,1,24
1254097,2021-09-25,PP Shaw,Delhi Capitals,10,1,12
1254097,2021-09-25,R Ashwin,Delhi Capitals,6,0,6
1254097,2021-09-25,R Parag,Rajasthan Royals,2,1,7
1254097,2021-09-25,R Tewatia,Rajasthan Royals,9,1,15
1254097,2021-09-25,RR Pant,Delhi Capitals,24,1,24
1254097,2021-09-25,S Dhawan,Delhi Capitals,8,1,8
1254097,2021-09-25,SO Hetmyer,Delhi Capitals,28,1,17
1254097,2021-09-25,SS Iyer,Delhi Capitals,43,1,34
1254097,2021-09-25,SV Samson,Rajasthan Royals,70,0,58
1254097,2021-09-25,T Shamsi,Rajasthan Royals,2,0,4
1254097,2021-09-25,YBK Jaiswal,Rajasthan Royals,5,1,4
1254098,2021-09-26,AD Russell,Kolkata Knight Riders,20,1,15
1254098,2021-09-26,AT Rayudu,Chennai Super Kings,10,1,10
1254098,2021-09-26,DL Chahar,Chennai Super Kings,1,0,1
1254098,2021-09-26,EJG Morgan,Kolkata Knight Riders,8,1,14
1254098,2021-09-26,F du Plessis,Chennai Super Kings,43,1,30
1254098,2021-09-26,KD Karthik,Kolkata Knight Riders,26,1,12
1254098,2021-09-26,MM Ali,Chennai Super Kings,32,1,29
1254098,2021-09-26,MS Dhoni,Chennai Super Kings,1,2,4
1254098,2021-09-26,N Rana,Kolkata Knight Riders,37,0,30
1254098,2021-09-26,RA Jadeja,Chennai Super Kings,22,1,8
1254098,2021-09-26,RA Tripathi,Kolkata Knight Riders,45,1,33
1254098,2021-09-26,RD Gaikwad,Chennai Super Kings,40,1,28
1254098,2021-09-26,SK Raina,Chennai Super Kings,11,0,7
1254098,2021-09-26,SM Curran,Chennai Super Kings,4,1,4
1254098,2021-09-26,SN Thakur,Chennai Super Kings,3,0,2
1254098,2021-09-26,SP Narine,Kolkata Knight Riders,0,0,1
1254098,2021-09-26,Shubman Gill,Kolkata Knight Riders,9,1,5
1254098,2021-09-26,VR Iyer,Kolkata Knight Riders,18,1,16
1254099,2021-09-28,AK Markram,Punjab Kings,42,1,30
1254099,2021-09-28,CH Gayle,Punjab Kings,1,1,4
1254099,2021-09-28,DJ Hooda,Punjab Kings,28,1,26
1254099,2021-09-28,HH Pandya,Mumbai Indians,40,0,30
1254099,2021-09-28,Harpreet Brar,Punjab Kings,14,0,19
1254099,2021-09-28,KA Pollard,Mumbai Indians,15,0,8
1254099,2021-09-28,KL Rahul,Punjab Kings,21,1,23
1254099,2021-09-28,Mandeep Singh,Punjab Kings,15,1,14
1254099,2021-09-28,N Pooran,Punjab Kings,2,1,3
1254099,2021-09-28,NT Ellis,Punjab Kings,6,0,4
1254099,2021-09-28,Q de Kock,Mumbai Indians,27,1,30
1254099,2021-09-28,RG Sharma,Mumbai Indians,8,1,10
1254099,2021-09-28,SA Yadav,Mumbai Indians,0,1,1
1254099,2021-09-28,SS Tiwary,Mumbai Indians,45,1,37
1254100,2021-09-27,Abhishek Sharma,Sunrisers Hyderabad,21,0,18
1254100,2021-09-27,E Lewis,Rajasthan Royals,6,1,4
1254100,2021-09-27,JJ Roy,Sunrisers Hyderabad,60,1,44
1254100,2021-09-27,KS Williamson,Sunrisers Hyderabad,51,0,44
1254100,2021-09-27,LS Livingstone,Rajasthan Royals,4,1,6
1254100,2021-09-27,MK Lomror,Rajasthan Royals,29,0,29
1254100,2021-09-27,PK Garg,Sunrisers Hyderabad,0,1,1
1254100,2021-09-27,R Parag,Rajasthan Royals,0,1,1
1254100,2021-09-27,R Tewatia,Rajasthan Royals,0,0,1
1254100,2021-09-27,SV Samson,Rajasthan Royals,82,1,59
1254100,2021-09-27,WP Saha,Sunrisers Hyderabad,18,1,12
1254100,2021-09-27,YBK Jaiswal,Rajasthan Royals,36,1,23
1254101,2021-10-08,AB de Villiers,Royal Challengers Bangalore,26,1,26
1254101,2021-10-08,D Padikkal,Royal Challengers Bangalore,0,1,1
1254101,2021-10-08,GJ Maxwell,Royal Challengers Bangalore,51,0,34
1254101,2021-10-08,KS Bharat,Royal Challengers Bangalore,78,0,56
1254101,2021-10-08,PP Shaw,Delhi Capitals,48,1,33
1254101,2021-10-08,RR Pant,Delhi Capitals,10,1,8
1254101,2021-10-08,RV Patel,Delhi Capitals,7,0,9
1254101,2021-10-08,S Dhawan,Delhi Capitals,43,1,35
1254101,2021-10-08,SO Hetmyer,Delhi Capitals,29,1,22
1254101,2021-10-08,SS Iyer,Delhi Capitals,18,1,19
1254101,2021-10-08,V Kohli,Royal Challengers Bangalore,4,1,8
1254102,2021-10-01,AK Markram,Punjab Kings,18,1,18
1254102,2021-10-01,DJ Hooda,Punjab Kings,3,1,4
1254102,2021-10-01,EJG Morgan,Kolkata Knight Riders,2,1,2
1254102,2021-10-01,KD Karthik,Kolkata Knight Riders,11,1,11
1254102,2021-10-01,KL Rahul,Punjab Kings,67,1,56
1254102,2021-10-01,M Shahrukh Khan,Punjab Kings,22,0,9
1254102,2021-10-01,MA Agarwal,Punjab Kings,40,1,27
1254102,2021-10-01,N Pooran,Punjab Kings,12,1,7
1254102,2021-10-01,N Rana,Kolkata Knight Riders,31,1,18
1254102,2021-10-01,RA Tripathi,Kolkata Knight Riders,34,1,27
1254102,2021-10-01,SP Narine,Kolkata Knight Riders,3,0,3
1254102,2021-10-01,Shubman Gill,Kolkata Knight Riders,7,1,8
1254102,2021-10-01,TL Seifert,Kolkata Knight Riders,2,1,5
1254102,2021-10-01,VR Iyer,Kolkata Knight Riders,67,1,50
1254103,2021-09-29,AB de Villiers,Royal Challengers Bangalore,4,0,1
1254103,2021-09-29,C Sakariya,Rajasthan Royals,2,1,2
1254103,2021-09-29,CH Morris,Rajasthan Royals,14,1,12
1254103,2021-09-29,D Padikkal,Royal Challengers Bangalore,22,1,19
1254103,2021-09-29,E Lewis,Rajasthan Royals,58,1,38
1254103,2021-09-29,GJ Maxwell,Royal Challengers Bangalore,50,0,32
1254103,2021-09-29,KS Bharat,Royal Challengers Bangalore,44,1,35
1254103,2021-09-29,Kartik Tyagi,Rajasthan Royals,1,0,1
1254103,2021-09-29,LS Livingstone,Rajasthan Royals,6,1,9
1254103,2021-09-29,MK Lomror,Rajasthan Royals,3,1,5
1254103,2021-09-29,R Parag,Rajasthan Royals,9,1,16
1254103,2021-09-29,R Tewatia,Rajasthan Royals,2,1,3
1254103,2021-09-29,SV Samson,Rajasthan Royals,19,1,15
1254103,2021-09-29,V Kohli,Royal Challengers Bangalore,25,1,20
1254103,2021-09-29,YBK Jaiswal,Rajasthan Royals,31,1,22
1254104,2021-09-19,AF Milne,Mumbai Indians,15,1,17
1254104,2021-09-19,AT Rayudu,Chennai Super Kings,0,1,3
1254104,2021-09-19,Anmolpreet Singh,Mumbai Indians,16,1,14
1254104,2021-09-19,DJ Bravo,Chennai Super Kings,23,1,9
1254104,2021-09-19,F du Plessis,Chennai Super Kings,0,1,3
1254104,2021-09-19,Ishan Kishan,Mumbai Indians,11,1,10
1254104,2021-09-19,JJ Bumrah,Mumbai Indians,1,0,2
1254104,2021-09-19,KA Pollard,Mumbai Indians,15,1,15
1254104,2021-09-19,KH Pandya,Mumbai Indians,4,1,5
1254104,2021-09-19,MM Ali,Chennai Super Kings,0,1,3
1254104,2021-09-19,MS Dhoni,Chennai Super Kings,3,1,5
1254104,2021-09-19,Q de Kock,Mumbai Indians,17,1,12
1254104,2021-09-19,RA Jadeja,Chennai Super Kings,26,1,37
1254104,2021-09-19,RD Chahar,Mumbai Indians,0,1,1
1254104,2021-09-19,RD Gaikwad,Chennai Super Kings,88,0,58
1254104,2021-09-19,SA Yadav,Mumbai Indians,3,1,7
1254104,2021-09-19,SK Raina,Chennai Super Kings,4,1,6
1254104,2021-09-19,SN Thakur,Chennai Super Kings,1,0,1
1254104,2021-09-19,SS Tiwary,Mumbai Indians,50,0,41
1254105,2021-09-22,Abdul Samad,Sunrisers Hyderabad,28,1,21
1254105,2021-09-22,B Kumar,Sunrisers Hyderabad,5,1,5
1254105,2021-09-22,DA Warner,Sunrisers Hyderabad,0,1,3
1254105,2021-09-22,JO Holder,Sunrisers Hyderabad,10,1,9
1254105,2021-09-22,KM Jadhav,Sunrisers Hyderabad,3,1,8
1254105,2021-09-22,KS Williamson,Sunrisers Hyderabad,18,1,27
1254105,2021-09-22,MK Pandey,Sunrisers Hyderabad,17,1,16
1254105,2021-09-22,PP Shaw,Delhi Capitals,11,1,8
1254105,2021-09-22,RR Pant,Delhi Capitals,35,0,23
1254105,2021-09-22,Rashid Khan,Sunrisers Hyderabad,22,1,19
1254105,2021-09-22,S Dhawan,Delhi Capitals,42,1,37
1254105,2021-09-22,SS Iyer,Delhi Capitals,47,0,43
1254105,2021-09-22,Sandeep Sharma,Sunrisers Hyderabad,0,0,1
1254105,2021-09-22,WP Saha,Sunrisers Hyderabad,18,1,17
1254106,2021-10-07,Anuj Rawat,Rajasthan Royals,0,1,1
1254106,2021-10-07,C Sakariya,Rajasthan Royals,1,0,5
1254106,2021-10-07,CH Morris,Rajasthan Royals,0,1,2
1254106,2021-10-07,EJG Morgan,Kolkata Knight Riders,13,0,12
1254106,2021-10-07,GD Phillips,Rajasthan Royals,8,1,12
1254106,2021-10-07,JD Unadkat,Rajasthan Royals,6,1,5
1254106,2021-10-07,KD Karthik,Kolkata Knight Riders,14,0,11
1254106,2021-10-07,LS Livingstone,Rajasthan Royals,6,1,6
1254106,2021-10-07,Mustafizur Rahman,Rajasthan Royals,0,0,3
1254106,2021-10-07,N Rana,Kolkata Knight Riders,12,1,5
1254106,2021-10-07,R Tewatia,Rajasthan Royals,44,2,36
1254106,2021-10-07,RA Tripathi,Kolkata Knight Riders,21,1,15
1254106,2021-10-07,S Dube,Rajasthan Royals,18,1,20
1254106,2021-10-07,SV Samson,Rajasthan Royals,1,1,4
1254106,2021-10-07,Shubman Gill,Kolkata Knight Riders,56,1,47
1254106,2021-10-07,VR Iyer,Kolkata Knight Riders,38,1,37
1254106,2021-10-07,YBK Jaiswal,Rajasthan Royals,0,1,3
1254107,2021-09-25,AK Markram,Punjab Kings,27,1,32
1254107,2021-09-25,Abdul Samad,Sunrisers Hyderabad,1,1,2
1254107,2021-09-25,B Kumar,Sunrisers Hyderabad,3,0,4
1254107,2021-09-25,CH Gayle,Punjab Kings,14,1,18
1254107,2021-09-25,DA Warner,Sunrisers Hyderabad,2,1,3
1254107,2021-09-25,DJ Hooda,Punjab Kings,13,1,10
1254107,2021-09-25,Harpreet Brar,Punjab Kings,18,0,19
1254107,2021-09-25,JO Holder,Sunrisers Hyderabad,47,0,30
1254107,2021-09-25,KL Rahul,Punjab Kings,21,1,21
1254107,2021-09-25,KM Jadhav,Sunrisers Hyderabad,12,1,12
1254107,2021-09-25,KS Williamson,Sunrisers Hyderabad,1,1,6
1254107,2021-09-25,MA Agarwal,Punjab Kings,5,1,6
1254107,2021-09-25,MK Pandey,Sunrisers Hyderabad,13,1,23
1254107,2021-09-25,N Pooran,Punjab Kings,8,1,4
1254107,2021-09-25,NT Ellis,Punjab Kings,12,1,13
1254107,2021-09-25,Rashid Khan,Sunrisers Hyderabad,3,1,4
1254107,2021-09-25,WP Saha,Sunrisers Hyderabad,31,1,39
1254108,2021-09-26,AB de Villiers,Royal Challengers Bangalore,11,1,7
1254108,2021-09-26,AF Milne,Mumbai Indians,0,1,1
1254108,2021-09-26,D Padikkal,Royal Challengers Bangalore,0,1,4
1254108,2021-09-26,DT Christian,Royal Challengers Bangalore,1,0,3
1254108,2021-09-26,GJ Maxwell,Royal Challengers Bangalore,56,1,39
1254108,2021-09-26,HH Pandya,Mumbai Indians,3,1,7
1254108,2021-09-26,Ishan Kishan,Mumbai Indians,9,1,12
1254108,2021-09-26,JJ Bumrah,Mumbai Indians,5,1,6
1254108,2021-09-26,KA Jamieson,Royal Challengers Bangalore,2,0,2
1254108,2021-09-26,KA Pollard,Mumbai Indians,7,1,10
1254108,2021-09-26,KH Pandya,Mumbai Indians,5,1,12
1254108,2021-09-26,KS Bharat,Royal Challengers Bangalore,32,1,25
1254108,2021-09-26,Q de Kock,Mumbai Indians,24,1,23
1254108,2021-09-26,RD Chahar,Mumbai Indians,0,1,1
1254108,2021-09-26,RG Sharma,Mumbai Indians,43,1,30
1254108,2021-09-26,SA Yadav,Mumbai Indians,8,1,9
1254108,2021-09-26,Shahbaz Ahmed,Royal Challengers Bangalore,1,1,3
1254108,2021-09-26,TA Boult,Mumbai Indians,0,0,3
1254108,2021-09-26,V Kohli,Royal Challengers Bangalore,51,1,44
1254109,2021-10-03,Abdul Samad,Sunrisers Hyderabad,25,1,18
1254109,2021-10-03,Abhishek Sharma,Sunrisers Hyderabad,6,1,10
1254109,2021-10-03,B Kumar,Sunrisers Hyderabad,7,0,7
1254109,2021-10-03,EJG Morgan,Kolkata Knight Riders,2,0,2
1254109,2021-10-03,JJ Roy,Sunrisers Hyderabad,10,1,13
1254109,2021-10-03,JO Holder,Sunrisers Hyderabad,2,1,9
1254109,2021-10-03,KD Karthik,Kolkata Knight Riders,18,0,12
1254109,2021-10-03,KS Williamson,Sunrisers Hyderabad,26,1,21
1254109,2021-10-03,N Rana,Kolkata Knight Riders,25,1,35
1254109,2021-10-03,PK Garg,Sunrisers Hyderabad,21,1,31
1254109,2021-10-03,RA Tripathi,Kolkata Knight Riders,7,1,6
1254109,2021-10-03,Rashid Khan,Sunrisers Hyderabad,8,1,6
1254109,2021-10-03,S Kaul,Sunrisers Hyderabad,7,0,5
1254109,2021-10-03,Shubman Gill,Kolkata Knight Riders,57,1,51
1254109,2021-10-03,VR Iyer,Kolkata Knight Riders,8,1,14
1254109,2021-10-03,WP Saha,Sunrisers Hyderabad,0,1,1
1254110,2021-10-04,AR Patel,Delhi Capitals,5,1,10
1254110,2021-10-04,AT Rayudu,Chennai Super Kings,55,0,44
1254110,2021-10-04,F du Plessis,Chennai Super Kings,10,1,9
1254110,2021-10-04,K Rabada,Delhi Capitals,4,0,1
1254110,2021-10-04,MM Ali,Chennai Super Kings,5,1,10
1254110,2021-10-04,MS Dhoni,Chennai Super Kings,18,1,27
1254110,2021-10-04,PP Shaw,Delhi Capitals,18,1,14
1254110,2021-10-04,R Ashwin,Delhi Capitals,2,1,3
1254110,2021-10-04,RA Jadeja,Chennai Super Kings,1,0,2
1254110,2021-10-04,RD Gaikwad,Chennai Super Kings,13,1,15
1254110,2021-10-04,RR Pant,Delhi Capitals,15,1,13
1254110,2021-10-04,RV Patel,Delhi Capitals,18,1,20
1254110,2021-10-04,RV Uthappa,Chennai Super Kings,19,1,19
1254110,2021-10-04,S Dhawan,Delhi Capitals,39,1,35
1254110,2021-10-04,SO Hetmyer,Delhi Capitals,28,0,21
1254110,2021-10-04,SS Iyer,Delhi Capitals,2,1,7
1254111,2021-09-21,AK Markram,Punjab Kings,26,0,21
1254111,2021-09-21,C Sakariya,Rajasthan Royals,7,1,6
1254111,2021-09-21,CH Morris,Rajasthan Royals,5,1,5
1254111,2021-09-21,DJ Hooda,Punjab Kings,0,1,2
1254111,2021-09-21,E Lewis,Rajasthan Royals,36,1,22
1254111,2021-09-21,FA Allen,Punjab Kings,0,0,1
1254111,2021-09-21,KL Rahul,Punjab Kings,49,1,36
1254111,2021-09-21,Kartik Tyagi,Rajasthan Royals,1,1,3
1254111,2021-09-21,LS Livingstone,Rajasthan Royals,25,1,19
1254111,2021-09-21,MA Agarwal,Punjab Kings,67,1,46
1254111,2021-09-21,MK Lomror,Rajasthan Royals,43,1,18
1254111,2021-09-21,N Pooran,Punjab Kings,32,1,22
1254111,2021-09-21,R Parag,Rajasthan Royals,4,1,5
1254111,2021-09-21,R Tewatia,Rajasthan Royals,2,1,6
1254111,2021-09-21,SV Samson,Rajasthan Royals,4,1,5
1254111,2021-09-21,YBK Jaiswal,Rajasthan Royals,49,1,36
1254112,2021-10-02,AR Patel,Delhi Capitals,9,1,10
1254112,2021-10-02,HH Pandya,Mumbai Indians,17,1,18
1254112,2021-10-02,J Yadav,Mumbai Indians,11,1,4
1254112,2021-10-02,JJ Bumrah,Mumbai Indians,1,0,1
1254112,2021-10-02,KA Pollard,Mumbai Indians,6,1,12
1254112,2021-10-02,KH Pandya,Mumbai Indians,13,0,15
1254112,2021-10-02,NM Coulter-Nile,Mumbai Indians,1,1,2
1254112,2021-10-02,PP Shaw,Delhi Capitals,6,1,7
1254112,2021-10-02,Q de Kock,Mumbai Indians,19,1,18
1254112,2021-10-02,R Ashwin,Delhi Capitals,20,0,21
1254112,2021-10-02,RG Sharma,Mumbai Indians,7,1,11
1254112,2021-10-02,RR Pant,Delhi Capitals,26,1,22
1254112,2021-10-02,S Dhawan,Delhi Capitals,8,1,7
1254112,2021-10-02,SA Yadav,Mumbai Indians,33,1,26
1254112,2021-10-02,SO Hetmyer,Delhi Capitals,15,1,8
1254112,2021-10-02,SPD Smith,Delhi Capitals,9,1,8
1254112,2021-10-02,SS Iyer,Delhi Capitals,33,0,36
1254112,2021-10-02,SS Tiwary,Mumbai Indians,15,1,19
1254113,2021-09-24,AB de Villiers,Royal Challengers Bangalore,12,1,11
1254113,2021-09-24,AT Rayudu,Chennai Super Kings,32,1,22
1254113,2021-09-24,D Padikkal,Royal Challengers Bangalore,70,1,51
1254113,2021-09-24,F du Plessis,Chennai Super Kings,31,1,26
1254113,2021-09-24,GJ Maxwell,Royal Challengers Bangalore,11,1,9
1254113,2021-09-24,HV Patel,Royal Challengers Bangalore,3,1,5
1254113,2021-09-24,MM Ali,Chennai Super Kings,23,1,19
1254113,2021-09-24,MS Dhoni,Chennai Super Kings,11,0,9
1254113,2021-09-24,PWH de Silva,Royal Challengers Bangalore,1,0,1
1254113,2021-09-24,RD Gaikwad,Chennai Super Kings,38,1,26
1254113,2021-09-24,SK Raina,Chennai Super Kings,17,0,11
1254113,2021-09-24,TH David,Royal Challengers Bangalore,1,1,3
1254113,2021-09-24,V Kohli,Royal Challengers Bangalore,53,1,42
1254114,2021-10-10,AR Patel,Delhi Capitals,10,1,11
1254114,2021-10-10,AT Rayudu,Chennai Super Kings,1,0,3
1254114,2021-10-10,F du Plessis,Chennai Super Kings,1,1,2
1254114,2021-10-10,MM Ali,Chennai Super Kings,16,1,12
1254114,2021-10-10,MS Dhoni,Chennai Super Kings,18,0,7
1254114,2021-10-10,PP Shaw,Delhi Capitals,60,1,34
1254114,2021-10-10,RD Gaikwad,Chennai Super Kings,70,2,50
1254114,2021-10-10,RR Pant,Delhi Capitals,51,0,38
1254114,2021-10-10,RV Uthappa,Chennai Super Kings,63,1,45
1254114,2021-10-10,S Dhawan,Delhi Capitals,7,1,7
1254114,2021-10-10,SN Thakur,Chennai Super Kings,0,1,2
1254114,2021-10-10,SO Hetmyer,Delhi Capitals,37,1,27
1254114,2021-10-10,SS Iyer,Delhi Capitals,1,1,8
1254114,2021-10-10,TK Curran,Delhi Capitals,0,0,1
1254115,2021-10-11,AB de Villiers,Royal Challengers Bangalore,11,1,9
